Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782767333,21086346,41,1,1,0,0.00,0.50
1782767334,21083762,65,0,0,0,0.00,1.01
1782767335,21080348,41,0,0,0,0.00,0.75
1782767336,21080115,65,0,0,0,0.00,1.01
1782767337,21079209,50,0,0,0,0.00,1.01
1782767338,21079140,48,0,0,0,0.00,1.01
1782767339,21079596,53,0,0,0,0.00,1.01
1782767340,21075317,47,0,0,0,0.00,1.01
1782767341,21081198,66,0,0,0,0.00,0.25
1782767342,21082708,43,0,0,0,0.00,1.00
1782767343,21078962,27,1,1,0,0.00,1.00
1782767344,21080271,31,0,0,0,0.00,1.00
1782767345,21077887,28,0,0,0,0.00,0.50
1782767346,21082642,56,0,0,0,0.00,1.26
1782767347,21075318,64,0,1,0,0.00,1.01
1782767348,21075133,79,0,0,0,0.00,1.51
1782767349,21081515,59,1,2,0,0.00,1.01
1782767350,21081703,79,1,1,0,0.00,2.50
1782767351,21080644,58,0,1,0,0.00,1.01
1782767352,21084538,47,0,0,0,0.00,1.01
1782767353,21117446,53,0,0,0,0.00,1.01
1782767354,21081191,50,1,1,0,0.00,1.75
1782767355,21118950,35,1,2,0,0.00,0.75
1782767356,21079318,72,0,0,0,0.00,0.76
1782767357,21085523,51,1,1,0,0.00,1.01
1782767358,21083398,37,0,1,0,0.00,0.75
1782767359,21081485,46,1,1,0,0.00,1.00
1782767360,21077493,52,0,0,0,0.00,1.01
1782767361,21080745,46,1,1,0,0.00,1.25
1782767362,21078219,53,0,0,0,0.00,0.25
1782767363,21081166,36,0,0,0,0.00,1.00
1782767364,21082398,42,0,0,0,0.00,0.76
1782767365,21116290,33,1,1,0,0.00,0.75
1782767366,21079925,50,0,0,0,0.00,1.01
1782767367,21075960,54,0,0,0,0.00,0.51
1782767368,21074707,41,1,0,0,0.00,1.00
1782767369,21112208,51,0,0,0,0.00,1.26
1782767370,21083307,48,1,1,0,0.00,0.51
1782767371,21076336,46,0,0,0,0.00,1.50
1782767372,21076140,61,2,2,0,0.00,1.01
1782767373,21078760,44,0,1,0,0.00,0.76
1782767374,21078989,54,1,0,0,0.00,1.01
1782767375,21076877,46,0,1,0,0.00,0.76
1782767376,21074873,66,0,0,0,0.00,1.75
1782767377,21082092,55,2,2,0,0.00,1.75
1782767378,21078585,69,0,1,0,0.00,1.01
1782767379,21081592,59,0,1,0,0.00,1.01
1782767380,21078353,47,0,1,0,0.00,1.25
1782767381,21081785,53,0,0,0,0.00,1.25
1782767382,21120168,62,0,0,0,0.00,1.01
1782767383,21080118,60,0,0,0,0.00,1.26
1782767384,21083300,48,0,0,0,0.00,1.01
1782767385,21078517,43,0,0,0,0.00,0.75
1782767386,21078790,39,0,0,0,0.00,0.25
1782767387,21110785,46,0,0,0,0.00,0.76
1782767388,21085545,45,4,4,0,0.00,1.26
1782767389,21087235,48,0,1,0,0.00,1.01
1782767390,21079450,35,0,0,0,0.00,0.25
1782767391,21076720,62,0,0,0,0.00,1.26
1782767392,21077588,40,0,0,0,0.00,1.00
1782767393,21079397,50,0,1,0,0.00,1.01
1782767394,21079803,62,0,0,0,0.00,0.51
1782767395,21080473,48,0,0,0,0.00,1.01
1782767396,21077293,45,1,1,0,0.00,1.25
1782767397,21083648,48,1,1,0,0.00,0.76
1782767398,21080423,43,0,0,0,0.00,0.50
1782767399,21108764,47,0,1,0,0.00,1.50
1782767400,21086067,52,0,0,0,0.00,1.01
1782767401,21075925,39,0,0,0,0.00,1.50
1782767402,21075579,62,0,0,0,0.00,0.76
1782767403,21076487,25,0,0,0,0.00,0.25
1782767404,21077658,41,0,0,0,0.00,0.75
1782767405,21100604,44,1,1,0,0.00,1.01
1782767406,21086730,58,0,0,0,0.00,0.76
1782767407,21075516,59,1,1,0,0.00,1.51
1782767408,21079410,71,0,0,0,0.00,1.26
1782767409,21083360,63,1,1,0,0.00,1.01
1782767410,21079865,88,0,0,0,0.00,2.26
1782767411,21096426,61,0,0,0,0.00,1.50
1782767412,21086740,60,0,0,0,0.00,1.01
1782767413,21087787,55,0,0,0,0.00,1.01
1782767414,21077222,51,0,0,0,0.00,1.25
1782767415,21078589,59,0,0,0,0.00,1.01
1782767416,21082615,42,1,1,0,0.00,0.25
1782767417,21079873,57,1,1,0,0.00,1.01
1782767418,21083594,43,0,0,0,0.00,0.76
1782767419,21076901,36,2,1,0,0.00,0.76
1782767420,21078806,69,0,0,0,0.00,1.26
1782767421,21079203,65,0,0,0,0.00,0.76
1782767422,21108198,58,0,0,0,0.00,1.51
1782767423,21080477,42,0,0,0,0.00,1.25
1782767424,21081093,45,0,0,0,0.00,1.01
1782767425,21082234,59,1,1,0,0.00,1.50
1782767426,21078065,44,0,0,0,0.00,1.25
1782767427,21075775,53,1,1,0,0.00,1.25
1782767428,21087133,47,0,0,0,0.00,0.51
1782767429,21081829,48,0,1,0,0.00,1.01
1782767430,21086007,50,0,0,0,0.00,1.01
1782767431,21077428,55,1,1,0,0.00,1.26
1782767432,21080363,77,0,1,0,0.00,1.51
1782767433,21075385,66,0,1,0,0.00,1.01
1782767434,21110149,61,0,0,0,0.00,0.76
1782767435,21076688,54,0,0,0,0.00,1.26
1782767436,21073126,57,0,0,0,0.00,1.51
1782767437,21080973,50,0,0,0,0.00,0.76
1782767438,21078251,58,2,1,0,0.00,2.49
1782767439,21113553,55,0,0,0,0.00,1.75
1782767440,21083234,39,0,1,0,0.00,1.25
1782767441,21086303,51,0,0,0,0.00,1.01
1782767442,21088490,46,0,1,0,0.00,0.51
1782767443,21080472,56,0,0,0,0.00,1.75
1782767444,21080322,41,0,0,0,0.00,0.25
1782767445,21082779,50,0,0,0,0.00,1.50
1782767446,21079250,46,0,0,0,0.00,0.51
1782767447,21078641,49,0,0,0,0.00,0.51
1782767448,21082983,59,2,2,0,0.00,2.00
1782767449,21078839,52,0,0,0,0.00,0.51
1782767450,21078656,37,0,0,0,0.00,0.75
1782767451,21076185,49,0,0,0,0.00,1.50
1782767452,21076373,55,2,2,0,0.00,0.76
1782767453,21078544,54,0,0,0,0.00,1.50
1782767454,21080562,51,0,0,0,0.00,1.75
1782767455,21115916,49,0,0,0,0.00,1.50
1782767456,21078513,36,1,1,0,0.00,1.50
1782767457,21085593,63,0,0,0,0.00,0.51
1782767458,21109186,43,0,0,0,0.00,1.00
1782767459,21075803,48,0,0,0,0.00,0.76
1782767460,21076225,34,0,0,0,0.00,1.50
1782767461,21075661,73,1,1,0,0.00,1.75
1782767462,21078538,48,0,1,0,0.00,1.01
1782767463,21081053,24,1,1,0,0.00,0.75
1782767464,21076020,37,0,0,0,0.00,0.50
1782767465,21067239,49,0,0,0,0.00,0.76
1782767466,21092472,47,0,0,0,0.00,0.51
1782767467,21080730,57,0,0,0,0.00,1.01
1782767468,21076906,58,0,0,0,0.00,1.50
1782767469,21076316,52,0,0,0,0.00,1.26
1782767470,21078749,53,1,2,0,0.00,1.01
1782767471,21079154,67,0,0,0,0.00,1.75
1782767472,21075760,62,2,2,0,0.00,1.51
1782767473,21074348,78,0,0,0,0.00,1.01
1782767474,21076325,66,0,0,0,0.00,1.50
1782767475,21078409,71,1,1,0,0.00,1.01
1782767476,21070757,49,1,1,0,0.00,0.76
1782767477,21078003,68,0,0,0,0.00,1.51
1782767478,21091972,55,0,0,0,0.00,1.26
1782767479,21079016,58,0,0,0,0.00,1.75
1782767480,21084084,51,0,0,0,0.00,1.01
1782767481,21081083,54,1,1,0,0.00,0.51
1782767482,21075949,50,0,0,0,0.00,1.50
1782767483,21082745,49,0,0,0,0.00,0.51
1782767484,21080898,43,1,1,0,0.00,1.01
1782767485,21081919,39,0,0,0,0.00,0.00
1782767486,21081953,32,0,0,0,0.00,0.50
1782767487,21076991,20,0,0,0,0.00,0.50
1782767488,21080261,47,0,0,0,0.00,1.25
1782767489,21082648,47,0,0,0,0.00,1.25
1782767490,21084205,37,0,1,0,0.00,0.50
1782767491,21075504,46,0,0,0,0.00,0.76
1782767492,21083578,67,0,0,0,0.00,1.50
1782767493,21078894,61,0,0,0,0.00,0.76
1782767494,21077442,82,0,2,0,0.00,1.76
1782767495,21080732,64,0,0,0,0.00,1.01
1782767496,21076057,59,0,0,0,0.00,1.01
1782767497,21078156,59,0,0,0,0.00,1.01
1782767498,21079684,46,0,0,0,0.00,1.01
1782767499,21200226,39,0,0,0,0.00,1.00
1782767500,21086813,56,0,0,0,0.00,1.50
1782767501,21080278,50,0,0,0,0.00,0.76
1782767502,21081922,38,0,0,0,0.00,0.75
1782767503,21080497,44,0,0,0,0.00,0.50
1782767504,21075689,41,0,0,0,0.00,1.00
1782767505,21083124,63,0,0,0,0.00,1.26
1782767506,21082853,39,0,0,0,0.00,0.75
1782767507,21077481,45,2,2,0,0.00,1.50
1782767508,21082164,49,0,0,0,0.00,1.01
1782767509,21081850,52,0,1,0,0.00,1.50
1782767510,21085236,55,0,0,0,0.00,0.76
1782767511,21078730,29,1,2,0,0.00,0.50
1782767512,21085977,52,1,0,0,0.00,1.25
1782767513,21089841,69,1,1,0,0.00,1.01
1782767514,21077458,79,1,0,0,0.00,1.52
1782767515,21079192,68,0,0,0,0.00,1.26
1782767516,21087231,49,1,1,0,0.00,1.01
1782767517,21084024,52,0,0,0,0.00,0.51
1782767518,21078996,50,0,0,0,0.00,1.25
1782767519,21078815,63,0,0,0,0.00,0.76
1782767520,21080980,67,0,0,0,0.00,0.76
1782767521,21080908,56,0,0,0,0.00,1.01
1782767522,21111204,42,0,2,0,0.00,0.75
1782767523,21079159,29,0,0,0,0.00,0.50
1782767524,21078680,35,0,0,0,0.00,0.75
1782767525,21080338,35,3,4,0,0.00,0.75
1782767526,21079708,70,0,0,0,0.00,1.76
1782767527,21077153,73,0,0,0,0.00,1.26
1782767528,21077570,75,0,0,0,0.00,1.51
1782767529,21079396,85,0,0,0,0.00,1.76
1782767530,21084402,86,1,1,0,0.00,1.01
1782767531,21084202,93,1,3,0,0.00,2.50
1782767532,21078693,80,0,0,0,0.00,1.51
1782767533,21075374,64,0,0,0,0.00,1.51
1782767534,21109870,74,2,1,0,0.00,1.75
1782767535,21082233,62,0,0,0,0.00,1.01
1782767536,21075693,73,2,1,0,0.00,1.51
1782767537,21080562,77,0,0,0,0.00,1.26
1782767538,21080798,59,0,0,0,0.00,1.51
1782767539,21082183,70,0,0,0,0.00,1.26
1782767540,21086331,72,0,0,0,0.00,1.26
1782767541,21085117,67,0,0,0,0.00,1.75
1782767542,21079583,80,0,0,0,0.00,1.26
1782767543,21075979,75,0,0,0,0.00,1.26
1782767544,21078054,71,0,0,0,0.00,1.51
1782767545,21081174,67,0,0,0,0.00,1.01
1782767546,21080286,67,0,0,0,0.00,1.01
1782767547,21077943,69,0,0,0,0.00,1.26
1782767548,21079195,76,1,1,0,0.00,1.51
1782767549,21083993,55,0,0,0,0.00,1.25
1782767550,21079522,72,0,0,0,0.00,1.51
1782767551,21077085,69,0,0,0,0.00,0.76
1782767552,21079182,70,0,0,0,0.00,1.01
1782767553,21079198,70,0,0,0,0.00,1.51
1782767554,21074634,67,0,0,0,0.00,1.26
1782767555,21077363,82,0,0,0,0.00,1.01
1782767556,21077856,62,0,0,0,0.00,1.01
1782767557,21077258,78,0,0,0,0.00,1.26
1782767558,21136610,65,0,0,0,0.00,1.75
1782767559,21085028,75,0,0,0,0.00,1.50
1782767560,21121156,70,0,0,0,0.00,0.51
1782767561,21081975,65,0,0,0,0.00,1.50
1782767562,21119411,65,0,0,0,0.00,1.26
1782767563,21080495,54,1,0,0,0.00,1.26
1782767564,21082311,57,0,0,0,0.00,1.01
1782767565,21082255,83,0,0,0,0.00,2.50
1782767566,21078243,42,0,0,0,0.00,1.00
1782767567,21082670,78,0,1,0,0.00,1.01
1782767568,21085174,73,0,0,0,0.00,1.01
1782767569,21080909,62,0,0,0,0.00,1.75
1782767570,21077376,70,0,0,0,0.00,1.51
1782767571,21076397,58,1,1,0,0.00,1.50
1782767572,21080057,68,0,0,0,0.00,1.75
1782767573,21111636,61,1,1,0,0.00,0.76
1782767574,21076498,75,0,1,0,0.00,0.51
1782767575,21077457,52,0,0,0,0.00,1.50
1782767576,21079669,64,0,0,0,0.00,0.76
1782767577,21087299,58,0,1,0,0.39,0.51
1782767578,21077380,63,0,0,0,0.00,0.76
1782767579,21079391,67,0,0,0,0.00,1.01
1782767580,21080050,68,0,0,0,0.00,1.50
1782767581,21080451,64,0,2,0,0.00,1.01
1782767582,21079448,54,0,0,0,0.00,0.51
1782767583,21074750,26,1,1,0,0.00,0.75
1782767584,21080732,57,0,0,0,0.00,1.25
1782767585,21075674,40,0,0,0,0.00,0.75
1782767586,21081036,63,0,0,0,0.00,1.26
1782767587,21075671,76,0,0,0,0.00,1.01
1782767588,21076871,75,0,0,0,0.00,1.75
1782767589,21077031,91,0,0,0,0.00,0.76
1782767590,21079694,74,0,0,0,0.00,1.26
1782767591,21079131,77,0,0,0,0.00,1.26
1782767592,21082059,61,0,0,0,0.00,1.26
1782767593,21075303,88,0,0,0,0.00,1.52
1782767594,21080476,84,0,0,0,0.00,1.76
1782767595,21078203,86,1,1,0,0.00,2.01
1782767596,21085829,68,1,1,0,0.00,1.01
1782767597,21088041,65,1,2,0,0.00,1.50
1782767598,21080723,69,1,1,0,0.00,1.51
1782767599,21080336,62,0,1,0,0.00,1.01
1782767600,21082763,56,0,0,0,0.00,1.01
1782767601,21088057,65,0,1,0,0.00,1.01
1782767602,21076114,81,0,0,0,0.00,1.51
1782767603,21079121,56,0,0,0,0.00,0.76
1782767604,21077756,69,2,2,0,0.00,0.76
1782767605,21092175,54,0,1,0,0.00,1.01
1782767606,21076075,70,0,0,0,0.00,1.01
1782767607,21076331,39,0,1,0,0.00,1.74
1782767608,21104350,66,0,0,0,0.00,1.75
1782767609,21079560,71,0,0,0,0.00,1.26
1782767610,21110344,60,0,0,0,0.00,1.01
1782767611,21074725,61,0,0,0,0.00,0.76
1782767612,21080566,64,0,0,0,0.00,0.76
1782767613,21080160,53,0,0,0,0.00,1.75
1782767614,21080068,63,0,0,0,0.00,1.26
1782767615,21080552,71,0,0,0,0.00,1.51
1782767616,21087132,62,1,1,0,0.00,1.26
1782767617,21088819,64,0,0,0,0.00,1.26
1782767618,21204101,76,1,1,0,0.00,1.76
1782767619,21081834,67,0,0,0,0.00,0.76
1782767620,21078059,71,0,0,0,0.00,1.51
1782767621,21079025,60,1,1,0,0.00,0.76
1782767622,21076713,51,0,0,0,0.00,1.25
1782767623,21081591,80,0,0,0,0.00,1.26
1782767624,21081470,76,0,0,0,0.00,1.75
1782767625,21089165,76,0,0,0,0.00,1.26
1782767626,21079883,63,0,0,0,0.00,0.76
1782767627,21075811,69,0,0,0,0.00,1.50
1782767628,21082575,78,0,0,0,0.00,1.02
1782767629,21087519,69,0,0,0,0.00,0.76
1782767630,21116319,77,1,0,0,0.00,1.01
1782767631,21077412,80,0,0,0,0.00,1.52
1782767632,21089759,74,0,0,0,0.00,0.76
1782767633,21085388,70,0,0,0,0.00,1.01
1782767634,21079197,74,0,0,0,0.00,1.76
1782767635,21081185,85,0,0,0,0.00,1.26
1782767636,21075624,68,0,0,0,0.00,0.25
1782767637,21077200,70,0,0,0,0.00,1.01
1782767638,21079195,85,0,0,0,0.00,1.76
1782767639,21079318,83,0,0,0,0.00,1.76
1782767640,21086942,82,0,0,0,0.00,1.01
1782767641,21084048,69,0,0,0,0.00,1.51
1782767642,21078240,62,0,0,0,0.00,1.26
1782767643,21076913,33,0,0,0,0.00,0.75
1782767644,21076421,37,0,0,0,0.00,0.75
1782767645,21081244,61,1,1,0,0.00,1.01
1782767646,21082320,70,0,0,0,0.00,1.02
1782767647,21080116,92,0,0,0,0.00,1.76
1782767648,21082238,99,0,0,0,0.00,2.26
1782767649,21076601,103,0,0,0,0.00,1.76
1782767650,21079092,90,0,0,0,0.00,1.51
1782767651,21114136,85,0,0,0,0.00,1.76
1782767652,21115329,79,0,0,0,0.00,1.00
1782767653,21086889,73,1,1,0,0.00,1.00
1782767654,21080430,91,0,0,0,0.00,1.27
1782767655,21079181,72,0,0,0,0.00,1.75
1782767656,21088143,74,0,0,0,0.00,1.26
1782767657,21085753,114,0,0,0,0.00,1.77
1782767658,21085969,83,0,0,0,0.00,1.76
1782767659,21080719,63,0,0,0,0.00,1.01
1782767660,21070992,66,1,1,0,0.00,0.76
1782767661,21074913,62,1,0,0,0.00,1.50
1782767662,21079981,83,0,0,0,0.00,1.52
1782767663,21078437,86,0,0,0,0.00,1.51
1782767664,21077208,58,1,2,0,0.00,1.51
1782767665,21076554,71,0,0,0,0.00,1.26
1782767666,21075277,63,0,0,0,0.00,0.76
1782767667,21077805,69,0,0,0,0.00,1.51
1782767668,21081376,84,0,0,0,0.00,1.76
1782767669,21079115,77,0,0,0,0.00,1.26
1782767670,21115555,79,0,0,0,0.00,1.76
1782767671,21079445,54,0,0,0,0.00,1.26
1782767672,21082764,69,0,0,0,0.00,1.26
1782767673,21082700,68,0,0,0,0.00,1.51
1782767674,21081440,75,0,1,0,0.00,1.26
1782767675,21088620,60,1,1,0,0.00,1.26
1782767676,21078197,54,0,0,0,0.00,1.25
1782767677,21080745,67,0,1,0,0.00,1.01
1782767678,21082046,80,0,0,0,0.00,1.76
1782767679,21077775,69,0,0,0,0.00,1.01
1782767680,21078299,60,0,1,0,0.00,1.26
1782767681,21079709,79,1,1,0,0.00,2.49
1782767682,21079039,69,0,0,0,0.00,1.51
1782767683,21108735,70,0,0,0,0.00,1.26
1782767684,21081871,71,0,0,0,0.00,0.76
1782767685,21189800,73,0,0,0,0.00,2.01
1782767686,21079450,61,0,0,0,0.00,1.50
1782767687,21081082,78,0,0,0,0.00,2.01
1782767688,21077247,67,0,0,0,0.00,1.26
1782767689,21079872,75,0,1,0,0.00,1.51
1782767690,21079061,75,0,0,0,0.00,1.26
1782767691,21077316,71,0,0,0,0.00,1.51
1782767692,21082186,76,1,1,0,0.00,2.01
1782767693,21114872,73,0,0,0,0.00,2.01
1782767694,21079382,57,1,1,0,0.00,0.51
1782767695,21084884,49,0,1,0,0.00,0.25
1782767696,21077731,65,0,0,0,0.00,1.26
1782767697,21081571,46,0,0,0,0.00,1.01
1782767698,21076193,43,1,1,0,0.00,1.25
1782767699,21076338,48,0,0,0,0.00,1.01
1782767700,21086642,55,0,0,0,0.00,1.26
1782767701,21082677,46,0,0,0,0.00,1.00
1782767702,21077619,53,1,1,0,0.00,1.01
1782767703,21114231,53,0,2,0,0.00,1.50
1782767704,21082147,76,0,1,0,0.00,1.51
1782767705,21093971,49,0,0,0,0.00,0.76
1782767706,21079442,77,0,1,0,0.00,1.76
1782767707,21076426,63,0,0,0,0.00,1.01
1782767708,21081173,67,1,1,0,0.00,1.26
1782767709,21081129,70,0,0,0,0.00,1.51
1782767710,21075099,74,0,0,0,0.00,1.26
1782767711,21082767,60,0,0,0,0.00,1.26
1782767712,21081480,87,0,0,0,0.00,2.25
1782767713,21079153,84,1,1,0,0.00,1.02
1782767714,21114484,62,0,0,0,0.00,1.26
1782767715,21149556,90,0,0,0,0.00,1.27
1782767716,21076454,65,0,0,0,0.00,1.01
1782767717,21099551,77,0,0,0,0.00,1.51
1782767718,21087442,79,0,0,0,0.00,1.27
1782767719,21074970,83,0,0,0,0.00,1.51
1782767720,21083073,76,1,1,0,0.00,1.26
1782767721,21099043,58,0,1,0,0.00,0.76
1782767722,21080379,51,0,0,0,0.00,0.51
1782767723,21082498,47,1,0,0,0.00,0.25
1782767724,21081129,53,0,0,0,0.00,1.26
1782767725,21081534,58,0,1,0,0.00,1.50
1782767726,21077096,72,0,0,0,0.00,1.26
1782767727,21079900,66,1,1,0,0.00,1.01
1782767728,21081299,70,0,0,0,0.00,2.49
1782767729,21084524,65,0,0,0,0.00,0.76
1782767730,21089468,55,0,0,0,0.00,1.50
1782767731,21082228,77,0,0,0,0.00,1.26
1782767732,21076604,67,1,1,0,0.00,1.27
1782767733,21084679,57,0,0,0,0.00,1.25
1782767734,21079423,58,0,0,0,0.00,1.50
1782767735,21081773,48,0,0,0,0.00,1.75
1782767736,21084698,70,0,0,0,0.00,1.76
1782767737,21087104,45,0,0,0,0.00,0.25
1782767738,21078001,65,1,1,0,0.00,0.76
1782767739,21080463,56,0,0,0,0.00,1.26
1782767740,21127197,78,0,0,0,0.00,1.27
1782767741,21086642,72,0,0,0,0.00,1.51
1782767742,21087442,69,0,0,0,0.00,1.26
1782767743,21081578,64,0,0,0,0.00,0.76
1782767744,21075351,47,1,1,0,0.00,0.76
1782767745,21078865,63,0,0,0,0.00,1.50
1782767746,21081809,54,0,0,0,0.00,0.51
1782767747,21081733,54,0,0,0,0.00,1.01
1782767748,21082284,49,0,0,0,0.00,1.26
1782767749,21081587,52,0,0,0,0.00,1.25
1782767750,21082610,48,0,0,0,0.00,0.76
1782767751,21078792,56,0,0,0,0.00,0.76
1782767752,21078569,50,0,0,0,0.00,0.76
1782767753,21114181,52,0,1,0,0.00,0.51
1782767754,21079951,52,0,0,0,0.00,1.50
1782767755,21075932,42,1,2,0,0.00,1.00
1782767756,21079258,54,0,0,0,0.00,1.01
1782767757,21077325,33,0,0,0,0.00,0.50
1782767758,21078415,61,0,0,0,0.00,0.51
1782767759,21075235,53,0,0,0,0.00,1.25
1782767760,21076277,41,0,0,0,0.00,0.76
1782767761,21115757,62,0,0,0,0.00,1.01
1782767762,21076334,46,0,0,0,0.00,1.25
1782767763,21077849,26,1,1,0,0.00,0.50
1782767764,21071970,43,0,1,0,0.00,1.01
1782767765,21080885,44,0,1,0,0.00,1.01
1782767766,21083552,33,0,1,0,0.00,1.00
1782767767,21112574,49,0,0,0,0.00,0.76
1782767768,21076546,64,0,0,0,0.00,1.26
1782767769,21078541,52,0,1,0,0.00,1.01
1782767770,21083662,49,1,1,0,0.00,0.76
1782767771,21076389,56,0,0,0,0.00,1.50
1782767772,21079900,43,0,0,0,0.00,1.74
1782767773,21094974,50,0,0,0,0.00,1.01
1782767774,21076144,32,0,0,0,0.00,0.50
1782767775,21080337,48,0,0,0,0.00,1.25
1782767776,21081198,59,0,0,0,0.00,1.01
1782767777,21081018,63,0,0,0,0.00,1.51
1782767778,21076518,67,0,0,0,0.00,1.75
1782767779,21082124,70,0,0,0,0.00,1.51
1782767780,21083981,60,0,0,0,0.00,2.00
1782767781,21083392,66,1,1,0,0.00,1.01
1782767782,21081243,71,0,0,0,0.00,0.76
1782767783,21081439,76,0,0,0,0.00,1.75
1782767784,21081011,74,1,1,0,0.00,2.26
1782767785,21080116,57,1,1,0,0.00,1.26
1782767786,21078026,41,0,0,0,0.00,0.50
1782767787,21080468,37,0,0,0,0.00,0.75
1782767788,21075880,62,0,0,0,0.00,2.00
1782767789,21078690,50,0,0,0,0.00,1.26
1782767790,21075512,53,0,0,0,0.00,1.50
1782767791,21075097,39,0,0,0,0.00,1.00
1782767792,21080203,40,1,2,0,0.00,1.00
1782767793,21086197,48,1,1,0,0.00,1.26
1782767794,21115213,63,0,0,0,0.00,1.01
1782767795,21079023,47,0,0,0,0.00,1.01
1782767796,21088564,31,0,0,0,0.00,1.00
1782767797,21089460,37,0,0,0,0.00,0.50
1782767798,21082024,50,0,0,0,0.00,1.25
1782767799,21116205,43,0,0,0,0.00,0.76
1782767800,21078461,58,0,1,0,0.00,1.01
1782767801,21076655,44,0,0,0,0.00,1.25
1782767802,21076726,53,1,2,0,0.00,1.01
1782767803,21076278,32,0,0,0,0.00,0.25
1782767804,21078019,38,0,0,0,0.00,1.00
1782767805,21074241,35,0,0,0,0.00,0.25
1782767806,21079423,48,0,0,0,0.00,1.51
1782767807,21079502,46,0,0,0,0.00,0.76
1782767808,21075885,44,0,0,0,0.00,0.76
1782767809,21080707,53,0,0,0,0.00,1.01
1782767810,21075270,73,0,0,0,0.00,1.51
1782767811,21079002,63,0,0,0,0.00,1.26
1782767812,21076120,56,1,1,0,0.00,1.75
1782767813,21081001,53,2,1,0,0.00,0.76
1782767814,21079216,44,0,0,0,0.00,1.01
1782767815,21075871,59,0,0,0,0.00,1.26
1782767816,21079767,67,0,0,0,0.00,1.26
1782767817,21078404,33,0,0,0,0.00,0.75
1782767818,21081417,37,0,0,0,0.00,1.00
1782767819,21080734,39,1,1,0,0.00,1.00
1782767820,21082397,35,0,0,0,0.00,1.27
1782767821,21116613,46,1,1,0,0.00,1.01
1782767822,21096716,41,0,0,0,0.00,2.49
1782767823,21191821,34,0,0,0,0.00,0.50
1782767824,21076927,47,0,1,0,0.00,0.51
1782767825,21081670,45,0,1,0,0.00,0.76
1782767826,21081832,46,0,0,0,0.00,1.01
1782767827,21074755,54,0,0,0,0.00,1.01
1782767828,21080285,57,0,1,0,0.00,1.01
1782767829,21107274,59,0,0,0,0.00,1.50
1782767830,21078795,62,1,1,0,0.00,1.75
1782767831,21074433,65,0,0,0,0.00,1.26
1782767832,21087313,59,1,3,0,0.00,1.01
1782767833,21079308,61,2,2,0,0.00,0.76
1782767834,21081773,65,2,2,0,0.00,2.00
1782767835,21081220,56,1,1,0,0.00,1.50
1782767836,21080511,75,0,0,0,0.00,2.26
1782767837,21078346,72,0,0,0,0.00,1.76
1782767838,21080713,55,0,1,0,0.00,0.76
1782767839,21081780,53,0,0,0,0.00,1.25
1782767840,21078630,48,1,1,0,0.00,0.76
1782767841,21083971,46,2,12,0,0.00,1.50
1782767842,21079209,52,0,1,0,0.00,1.01
1782767843,21074865,52,0,0,0,0.00,1.01
1782767844,21079585,39,0,0,0,0.00,1.25
1782767845,21078578,52,1,2,0,0.00,0.51
1782767846,21078301,58,0,0,0,0.00,1.01
1782767847,21109849,47,2,1,0,0.00,1.50
1782767848,21079158,39,0,0,0,0.00,0.51
1782767849,21077584,40,0,0,0,0.00,1.00
1782767850,21078147,40,0,0,0,0.00,0.51
1782767851,21112721,53,0,0,0,0.00,1.01
1782767852,21077557,45,0,0,0,0.00,1.25
1782767853,21079895,42,0,0,0,0.00,0.75
1782767854,21078172,49,1,1,0,0.00,1.01
1782767855,21080721,45,0,0,0,0.00,1.25
1782767856,21079366,58,0,0,0,0.00,1.26
1782767857,21079522,39,0,0,0,0.00,0.75
1782767858,21077336,41,1,1,0,0.00,0.25
1782767859,21077443,48,0,1,0,0.00,1.00
1782767860,21076614,56,0,1,0,0.00,0.76
1782767861,21079641,51,0,1,0,0.00,1.26
1782767862,21076835,53,0,0,0,0.00,1.50
1782767863,21081375,33,0,0,0,0.00,0.25
1782767864,21076906,55,0,0,0,0.00,1.25
1782767865,21082751,44,2,1,0,0.00,1.01
1782767866,21075733,51,0,0,0,0.00,1.50
1782767867,21076321,44,0,0,0,0.00,0.50
1782767868,21275816,45,0,0,0,0.00,1.25
1782767869,21077812,55,0,0,0,0.00,1.01
1782767870,21079185,52,0,0,0,0.00,1.50
1782767871,21078737,48,0,0,0,0.00,1.25
1782767872,21078029,60,0,0,0,0.00,1.50
1782767873,21085240,41,0,0,0,0.00,1.00
1782767874,21085421,36,0,0,0,0.00,0.75
1782767875,21077634,50,0,1,0,0.00,1.75
1782767876,21077349,43,0,1,0,0.00,0.75
1782767877,21118576,46,0,0,0,0.00,1.50
1782767878,21078189,44,1,1,0,0.00,1.25
1782767879,21081137,44,1,1,0,0.00,1.01
1782767880,21377993,54,0,0,0,0.00,0.51
1782767881,21082403,50,0,1,0,0.00,1.01
1782767882,21081970,44,0,0,0,0.00,0.75
1782767883,21114663,27,0,1,0,0.00,0.25
1782767884,21077670,44,1,1,0,0.00,1.25
1782767885,21082450,35,0,0,0,0.00,0.75
1782767886,21086970,54,0,0,0,0.00,1.51
1782767887,21076649,69,1,1,0,0.00,1.51
1782767888,21086745,79,1,1,0,0.00,1.51
1782767889,21085592,52,0,0,0,0.00,0.51
